17.112, 17.119, -0.0075, 158.7220, -0.0316 0.9273, 0.7294 
17.083, 17.116, -0.0326, 158.7546, -0.0251 0.8661, 0.6994 
17.055, 17.104, -0.0492, 158.8038, -0.0167 0.8264, 0.6785 
17.026, 17.083, -0.0570, 158.8608, -0.0077 0.8092, 0.6691 
16.998, 17.053, -0.0556, 158.9164, 0.0014 0.8148, 0.6722 
16.969, 17.015, -0.0456, 158.9620, 0.0100 0.8417, 0.6867 
16.941, 16.969, -0.0281, 158.9901, 0.0175 0.8872, 0.7100 
16.913, 16.918, -0.0052, 158.9954, 0.0229 0.9455, 0.7377 
16.885, 16.863, 0.0221, 159.0175, 0.0273 1.0148, 0.7677 
16.857, 16.805, 0.0515, 159.0689, 0.0294 1.0890, 0.7965 
16.829, 16.748, 0.0814, 159.1504, 0.0299 1.1644, 0.8225 
16.801, 16.691, 0.1100, 159.2603, 0.0285 1.2361, 0.8444 
16.774, 16.637, 0.1365, 159.3968, 0.0266 1.3030, 0.8625 
16.746, 16.586, 0.1593, 159.5561, 0.0227 1.3600, 0.8764 
16.718, 16.540, 0.1786, 159.7346, 0.0193 1.4087, 0.8872 
16.691, 16.498, 0.1933, 159.9279, 0.0147 1.4456, 0.8948 
16.663, 16.460, 0.2030, 160.1309, 0.0098 1.4703, 0.8996 
16.636, 16.428, 0.2082, 160.3391, 0.0052 1.4835, 0.9021 
16.608, 16.400, 0.2086, 160.5477, 0.0004 1.4848, 0.9024 
16.581, 16.376, 0.2048, 160.7524, -0.0038 1.4756, 0.9006 
16.554, 16.357, 0.1965, 160.9489, -0.0082 1.4553, 0.8967 
16.527, 16.342, 0.1849, 161.1338, -0.0117 1.4266, 0.8910 
16.500, 16.329, 0.1702, 161.3040, -0.0147 1.3904, 0.8833 
16.472, 16.320, 0.1525, 161.4565, -0.0177 1.3465, 0.8732 
16.445, 16.312, 0.1334, 161.5899, -0.0191 1.2991, 0.8615 
16.418, 16.305, 0.1124, 161.7023, -0.0210 1.2470, 0.8475 
16.391, 16.299, 0.0918, 161.7941, -0.0206 1.1961, 0.8325 
16.363, 16.292, 0.0713, 161.8653, -0.0205 1.1452, 0.8162 
16.336, 16.284, 0.0525, 161.9178, -0.0188 1.0990, 0.8001 
16.309, 16.273, 0.0357, 161.9535, -0.0168 1.0576, 0.7848 
16.282, 16.260, 0.0219, 161.9755, -0.0138 1.0239, 0.7715 
16.255, 16.244, 0.0112, 161.9867, -0.0107 0.9978, 0.7607 
16.228, 16.223, 0.0047, 161.9913, -0.0065 0.9823, 0.7541 
16.201, 16.199, 0.0020, 161.9933, -0.0027 0.9763, 0.7515 
16.174, 16.171, 0.0033, 161.9966, 0.0013 0.9805, 0.7533 
16.147, 16.139, 0.0084, 162.0050, 0.0051 0.9940, 0.7591 
16.120, 16.104, 0.0164, 162.0214, 0.0080 1.0147, 0.7677 
16.094, 16.066, 0.0273, 162.0486, 0.0109 1.0426, 0.7789 
16.067, 16.027, 0.0394, 162.0880, 0.0121 1.0734, 0.7908 
16.040, 15.987, 0.0531, 162.1411, 0.0137 1.1084, 0.8035 
16.013, 15.947, 0.0663, 162.2074, 0.0132 1.1416, 0.8150 
15.987, 15.907, 0.0794, 162.2868, 0.0131 1.1748, 0.8258 
15.960, 15.869, 0.0913, 162.3782, 0.0120 1.2050, 0.8352 
15.934, 15.832, 0.1019, 162.4800, 0.0105 1.2317, 0.8431 
15.908, 15.798, 0.1101, 162.5902, 0.0083 1.2525, 0.8490 
15.882, 15.765, 0.1166, 162.7068, 0.0065 1.2691, 0.8535 
15.855, 15.735, 0.1201, 162.8269, 0.0035 1.2779, 0.8559 
15.829, 15.708, 0.1214, 162.9483, 0.0013 1.2815, 0.8569 
15.803, 15.683, 0.1201, 163.0684, -0.0013 1.2784, 0.8561 
15.777, 15.660, 0.1169, 163.1854, -0.0032 1.2708, 0.8540 
15.751, 15.639, 0.1116, 163.2969, -0.0053 1.2576, 0.8504 
15.725, 15.620, 0.1046, 163.4015, -0.0070 1.2405, 0.8456 
15.699, 15.603, 0.0961, 163.4976, -0.0085 1.2195, 0.8395 
15.673, 15.586, 0.0868, 163.5844, -0.0094 1.1965, 0.8326 
15.647, 15.570, 0.0771, 163.6614, -0.0097 1.1727, 0.8251 
15.621, 15.554, 0.0670, 163.7284, -0.0100 1.1479, 0.8171 
15.595, 15.538, 0.0569, 163.7853, -0.0102 1.1228, 0.8085 
15.569, 15.521, 0.0484, 163.8337, -0.0085 1.1022, 0.8013 
15.543, 15.503, 0.0405, 163.8742, -0.0079 1.0829, 0.7943 
15.518, 15.483, 0.0344, 163.9086, -0.0061 1.0683, 0.7888 
15.492, 15.462, 0.0296, 163.9382, -0.0048 1.0567, 0.7844 
15.466, 15.439, 0.0268, 163.9650, -0.0028 1.0502, 0.7819 
15.440, 15.414, 0.0260, 163.9911, -0.0008 1.0489, 0.7814 
15.415, 15.388, 0.0266, 164.0177, 0.0006 1.0507, 0.7821 
15.389, 15.360, 0.0291, 164.0468, 0.0025 1.0575, 0.7847 
15.364, 15.331, 0.0329, 164.0797, 0.0038 1.0675, 0.7885 
15.338, 15.300, 0.0373, 164.1169, 0.0043 1.0787, 0.7927 
15.313, 15.269, 0.0431, 164.1600, 0.0059 1.0939, 0.7983 
15.287, 15.238, 0.0490, 164.2090, 0.0059 1.1090, 0.8037 
15.262, 15.207, 0.0551, 164.2641, 0.0061 1.1245, 0.8091 
15.236, 15.176, 0.0606, 164.3248, 0.0055 1.1386, 0.8140 
15.211, 15.145, 0.0656, 164.3904, 0.0050 1.1514, 0.8182 
15.186, 15.116, 0.0702, 164.4606, 0.0046 1.1632, 0.8221 
15.161, 15.087, 0.0736, 164.5343, 0.0034 1.1720, 0.8249 
15.136, 15.060, 0.0755, 164.6098, 0.0019 1.1769, 0.8265 
15.111, 15.034, 0.0770, 164.6868, 0.0015 1.1810, 0.8278 
15.085, 15.009, 0.0765, 164.7633, -0.0006 1.1796, 0.8273 
15.061, 14.985, 0.0755, 164.8388, -0.0010 1.1776, 0.8267 
15.036, 14.963, 0.0732, 164.9120, -0.0023 1.1720, 0.8249 
15.011, 14.941, 0.0702, 164.9822, -0.0030 1.1647, 0.8226 
14.986, 14.920, 0.0662, 165.0484, -0.0040 1.1549, 0.8194 
14.961, 14.899, 0.0618, 165.1101, -0.0044 1.1442, 0.8158 
14.936, 14.879, 0.0569, 165.1670, -0.0049 1.1322, 0.8118 
14.911, 14.860, 0.0519, 165.2189, -0.0049 1.1201, 0.8076 
14.887, 14.839, 0.0475, 165.2664, -0.0044 1.1094, 0.8039 
14.862, 14.819, 0.0429, 165.3093, -0.0046 1.0982, 0.7999 
14.838, 14.798, 0.0393, 165.3486, -0.0037 1.0895, 0.7967 
14.813, 14.777, 0.0358, 165.3843, -0.0035 1.0810, 0.7936 
14.788, 14.755, 0.0334, 165.4178, -0.0023 1.0756, 0.7916 
14.763, 14.732, 0.0316, 165.4494, -0.0018 1.0713, 0.7900 
14.739, 14.708, 0.0309, 165.4803, -0.0007 1.0700, 0.7895 
14.714, 14.683, 0.0310, 165.5113, 0.0001 1.0706, 0.7897 
14.690, 14.658, 0.0320, 165.5433, 0.0010 1.0735, 0.7908 
14.666, 14.632, 0.0334, 165.5767, 0.0014 1.0772, 0.7922 
14.642, 14.606, 0.0355, 165.6122, 0.0021 1.0828, 0.7942 
14.617, 14.579, 0.0377, 165.6498, 0.0022 1.0885, 0.7963 
14.593, 14.553, 0.0402, 165.6901, 0.0026 1.0952, 0.7988 
14.568, 14.526, 0.0425, 165.7326, 0.0023 1.1011, 0.8009 
14.544, 14.499, 0.0449, 165.7775, 0.0024 1.1075, 0.8032 
14.520, 14.473, 0.0472, 165.8247, 0.0023 1.1135, 0.8053 
14.496, 14.447, 0.0490, 165.8737, 0.0018 1.1181, 0.8069 
14.472, 14.422, 0.0504, 165.9241, 0.0014 1.1217, 0.8082 
14.448, 14.397, 0.0510, 165.9750, 0.0006 1.1234, 0.8088 
14.424, 14.373, 0.0512, 166.0262, 0.0002 1.1241, 0.8090 
14.400, 14.349, 0.0507, 166.0769, -0.0004 1.1231, 0.8087 
14.376, 14.327, 0.0497, 166.1266, -0.0010 1.1209, 0.8079 
14.353, 14.304, 0.0487, 166.1753, -0.0010 1.1187, 0.8071 
14.329, 14.282, 0.0469, 166.2222, -0.0018 1.1142, 0.8056 
14.305, 14.260, 0.0446, 166.2668, -0.0023 1.1087, 0.8036 
14.281, 14.239, 0.0423, 166.3092, -0.0023 1.1032, 0.8017 
14.258, 14.218, 0.0401, 166.3493, -0.0022 1.0980, 0.7998 
14.234, 14.196, 0.0373, 166.3867, -0.0028 1.0911, 0.7973 
14.210, 14.175, 0.0352, 166.4218, -0.0022 1.0861, 0.7954 
14.186, 14.154, 0.0329, 166.4547, -0.0023 1.0804, 0.7934 
14.163, 14.132, 0.0311, 166.4858, -0.0017 1.0764, 0.7918 
14.139, 14.110, 0.0296, 166.5154, -0.0015 1.0728, 0.7905 
14.116, 14.087, 0.0285, 166.5439, -0.0011 1.0703, 0.7896 
14.093, 14.065, 0.0283, 166.5722, -0.0002 1.0700, 0.7895 
14.069, 14.042, 0.0275, 166.5997, -0.0007 1.0683, 0.7888 
14.046, 14.018, 0.0274, 166.6272, -0.0001 1.0684, 0.7888 
14.023, 13.995, 0.0281, 166.6552, 0.0006 1.0702, 0.7895 
13.999, 13.971, 0.0285, 166.6837, 0.0004 1.0714, 0.7900 
13.976, 13.947, 0.0295, 166.7132, 0.0010 1.0742, 0.7910 
13.953, 13.923, 0.0301, 166.7433, 0.0006 1.0759, 0.7917 
13.930, 13.899, 0.0310, 166.7743, 0.0009 1.0784, 0.7926 
13.907, 13.875, 0.0321, 166.8064, 0.0010 1.0812, 0.7937 
13.883, 13.851, 0.0327, 166.8391, 0.0006 1.0828, 0.7943 
13.860, 13.827, 0.0334, 166.8725, 0.0007 1.0848, 0.7950 
13.837, 13.804, 0.0338, 166.9063, 0.0005 1.0861, 0.7954 
13.814, 13.781, 0.0340, 166.9403, 0.0002 1.0866, 0.7956 
13.792, 13.758, 0.0339, 166.9741, -0.0001 1.0865, 0.7956 
13.769, 13.735, 0.0334, 167.0076, -0.0004 1.0855, 0.7952 
13.746, 13.713, 0.0327, 167.0403, -0.0007 1.0840, 0.7947 
13.723, 13.691, 0.0323, 167.0726, -0.0005 1.0830, 0.7943 
13.700, 13.669, 0.0311, 167.1037, -0.0012 1.0802, 0.7933 
13.677, 13.647, 0.0298, 167.1335, -0.0013 1.0771, 0.7921 
13.655, 13.626, 0.0288, 167.1623, -0.0010 1.0749, 0.7913 
13.632, 13.604, 0.0273, 167.1896, -0.0015 1.0711, 0.7899 
13.609, 13.583, 0.0264, 167.2160, -0.0009 1.0691, 0.7891 
13.586, 13.562, 0.0248, 167.2408, -0.0016 1.0652, 0.7876 
13.564, 13.540, 0.0238, 167.2646, -0.0010 1.0628, 0.7867 
13.541, 13.519, 0.0229, 167.2875, -0.0009 1.0607, 0.7859 
13.519, 13.497, 0.0223, 167.3098, -0.0006 1.0595, 0.7855 
13.497, 13.475, 0.0217, 167.3315, -0.0007 1.0580, 0.7849 
13.474, 13.453, 0.0209, 167.3523, -0.0008 1.0562, 0.7842 
13.452, 13.431, 0.0205, 167.3728, -0.0004 1.0553, 0.7839 
13.430, 13.409, 0.0207, 167.3935, 0.0002 1.0561, 0.7842 
13.407, 13.387, 0.0207, 167.4142, -0.0000 1.0562, 0.7842 
13.385, 13.364, 0.0205, 167.4347, -0.0001 1.0559, 0.7841 
13.362, 13.342, 0.0204, 167.4551, -0.0001 1.0558, 0.7840 
13.340, 13.320, 0.0208, 167.4760, 0.0004 1.0570, 0.7845 
13.318, 13.297, 0.0212, 167.4972, 0.0004 1.0582, 0.7850 
13.296, 13.275, 0.0211, 167.5183, -0.0002 1.0577, 0.7848 
13.274, 13.253, 0.0213, 167.5395, 0.0002 1.0585, 0.7851 
13.252, 13.231, 0.0212, 167.5607, -0.0001 1.0583, 0.7850 
13.230, 13.209, 0.0212, 167.5819, -0.0000 1.0584, 0.7851 
13.208, 13.187, 0.0208, 167.6027, -0.0004 1.0576, 0.7847 
13.186, 13.165, 0.0205, 167.6232, -0.0003 1.0570, 0.7845 
13.164, 13.144, 0.0201, 167.6434, -0.0004 1.0561, 0.7842 
13.142, 13.122, 0.0201, 167.6635, -0.0001 1.0562, 0.7842 
13.120, 13.101, 0.0194, 167.6829, -0.0007 1.0545, 0.7835 
13.099, 13.080, 0.0187, 167.7016, -0.0007 1.0528, 0.7829 
13.077, 13.059, 0.0178, 167.7194, -0.0009 1.0506, 0.7821 
13.055, 13.038, 0.0172, 167.7366, -0.0006 1.0494, 0.7816 
13.034, 13.017, 0.0167, 167.7533, -0.0005 1.0482, 0.7811 
13.011, 12.996, 0.0157, 167.7690, -0.0011 1.0455, 0.7801 
12.990, 12.975, 0.0151, 167.7841, -0.0005 1.0444, 0.7796 
12.969, 12.954, 0.0146, 167.7987, -0.0005 1.0432, 0.7791 
12.947, 12.933, 0.0137, 167.8124, -0.0009 1.0410, 0.7783 
12.925, 12.912, 0.0133, 167.8257, -0.0005 1.0400, 0.7779 
12.904, 12.891, 0.0130, 167.8386, -0.0003 1.0393, 0.7776 
12.882, 12.870, 0.0126, 167.8512, -0.0004 1.0385, 0.7773 
12.861, 12.849, 0.0124, 167.8636, -0.0002 1.0382, 0.7772 
12.840, 12.828, 0.0121, 167.8757, -0.0003 1.0375, 0.7769 
12.818, 12.806, 0.0118, 167.8876, -0.0003 1.0369, 0.7766 
12.797, 12.785, 0.0120, 167.8996, 0.0002 1.0375, 0.7769 
12.776, 12.763, 0.0127, 167.9123, 0.0007 1.0393, 0.7776 
12.786, 12.741, 0.0447, 167.9570, 0.0320 1.1258, 0.8096 
12.829, 12.718, 0.1107, 168.0676, 0.0660 1.2982, 0.8613 
12.870, 12.698, 0.1720, 168.2397, 0.0614 1.4518, 0.8961 
12.912, 12.681, 0.2309, 168.4706, 0.0589 1.6000, 0.9217 
12.955, 12.672, 0.2833, 168.7539, 0.0524 1.7312, 0.9392 
12.997, 12.670, 0.3269, 169.0808, 0.0436 1.8405, 0.9508 
13.039, 12.672, 0.3667, 169.4476, 0.0398 1.9415, 0.9597 
13.081, 12.682, 0.3984, 169.8459, 0.0316 2.0214, 0.9655 
13.122, 12.696, 0.4265, 170.2724, 0.0281 2.0934, 0.9701 
13.165, 12.717, 0.4477, 170.7201, 0.0212 2.1478, 0.9731 
13.207, 12.746, 0.4612, 171.1813, 0.0135 2.1829, 0.9749 
13.250, 12.776, 0.4737, 171.6551, 0.0125 2.2168, 0.9765 
13.291, 12.813, 0.4777, 172.1328, 0.0039 2.2278, 0.9770 
13.334, 12.852, 0.4818, 172.6146, 0.0042 2.2411, 0.9776 
13.377, 12.897, 0.4800, 173.0946, -0.0018 2.2382, 0.9775 
13.420, 12.943, 0.4766, 173.5712, -0.0034 2.2323, 0.9772 
13.462, 12.995, 0.4677, 174.0389, -0.0089 2.2117, 0.9763 
13.505, 13.051, 0.4544, 174.4933, -0.0133 2.1803, 0.9748 
13.549, 13.107, 0.4417, 174.9350, -0.0127 2.1512, 0.9733 
13.593, 13.168, 0.4243, 175.3593, -0.0174 2.1094, 0.9710 
13.637, 13.230, 0.4066, 175.7659, -0.0176 2.0677, 0.9685 
13.680, 13.295, 0.3848, 176.1507, -0.0219 2.0145, 0.9650 
13.725, 13.361, 0.3641, 176.5148, -0.0207 1.9652, 0.9615 
13.769, 13.429, 0.3391, 176.8539, -0.0249 1.9040, 0.9566 
13.813, 13.500, 0.3129, 177.1668, -0.0263 1.8399, 0.9508 
13.858, 13.570, 0.2876, 177.4544, -0.0253 1.7785, 0.9445 
13.903, 13.643, 0.2609, 177.7152, -0.0267 1.7131, 0.9370 
13.949, 13.713, 0.2358, 177.9510, -0.0251 1.6522, 0.9292 
13.994, 13.785, 0.2089, 178.1599, -0.0269 1.5857, 0.9195 
14.041, 13.855, 0.1855, 178.3454, -0.0233 1.5293, 0.9103 
14.086, 13.925, 0.1610, 178.5064, -0.0246 1.4685, 0.8993 
14.133, 13.993, 0.1402, 178.6466, -0.0208 1.4182, 0.8892 
14.180, 14.059, 0.1202, 178.7668, -0.0200 1.3692, 0.8785 
14.226, 14.122, 0.1038, 178.8706, -0.0164 1.3295, 0.8691 
14.273, 14.184, 0.0895, 178.9601, -0.0143 1.2947, 0.8604 
14.321, 14.242, 0.0792, 179.0394, -0.0103 1.2703, 0.8539 
14.368, 14.296, 0.0719, 179.1113, -0.0073 1.2530, 0.8491 
14.415, 14.347, 0.0687, 179.1800, -0.0033 1.2461, 0.8472 
14.463, 14.394, 0.0694, 179.2494, 0.0008 1.2493, 0.8481 
14.511, 14.438, 0.0735, 179.3229, 0.0041 1.2606, 0.8512 
14.560, 14.478, 0.0818, 179.4048, 0.0083 1.2827, 0.8572 
14.607, 14.516, 0.0910, 179.4958, 0.0092 1.3064, 0.8634 
14.656, 14.552, 0.1043, 179.6001, 0.0133 1.3411, 0.8719 
14.704, 14.586, 0.1183, 179.7184, 0.0140 1.3769, 0.8803 
14.753, 14.618, 0.1345, 179.8530, 0.0162 1.4186, 0.8893 
14.802, 14.651, 0.1511, 180.0040, 0.0166 1.4610, 0.8979 
14.850, 14.682, 0.1681, 180.1722, 0.0170 1.5047, 0.9060 
14.899, 14.715, 0.1847, 180.3568, 0.0166 1.5472, 0.9133 
14.949, 14.747, 0.2018, 180.5586, 0.0171 1.5913, 0.9203 
14.998, 14.781, 0.2164, 180.7751, 0.0146 1.6287, 0.9259 
15.047, 14.816, 0.2314, 181.0065, 0.0150 1.6676, 0.9312 
15.097, 14.852, 0.2445, 181.2511, 0.0131 1.7015, 0.9356 
15.147, 14.890, 0.2567, 181.5078, 0.0122 1.7333, 0.9394 
15.196, 14.929, 0.2664, 181.7741, 0.0096 1.7585, 0.9423 
15.245, 14.970, 0.2754, 182.0495, 0.0091 1.7826, 0.9450 
15.296, 15.013, 0.2834, 182.3330, 0.0080 1.8042, 0.9472 
15.346, 15.056, 0.2894, 182.6223, 0.0059 1.8203, 0.9489 
15.396, 15.102, 0.2942, 182.9165, 0.0048 1.8340, 0.9502 
15.447, 15.149, 0.2982, 183.2147, 0.0040 1.8456, 0.9513 
15.497, 15.197, 0.2997, 183.5144, 0.0015 1.8506, 0.9518 
15.548, 15.246, 0.3010, 183.8154, 0.0014 1.8557, 0.9523 
15.599, 15.297, 0.3015, 184.1169, 0.0004 1.8584, 0.9525 
15.650, 15.349, 0.3005, 184.4174, -0.0009 1.8577, 0.9525 
15.701, 15.402, 0.2993, 184.7167, -0.0013 1.8562, 0.9523 
15.753, 15.455, 0.2974, 185.0142, -0.0018 1.8533, 0.9521 
15.804, 15.510, 0.2942, 185.3083, -0.0033 1.8466, 0.9514 
15.856, 15.565, 0.2908, 185.5992, -0.0033 1.8400, 0.9508 
15.909, 15.621, 0.2876, 185.8867, -0.0033 1.8336, 0.9502 
15.960, 15.677, 0.2831, 186.1699, -0.0044 1.8240, 0.9492 
16.013, 15.734, 0.2792, 186.4491, -0.0039 1.8159, 0.9484 
16.065, 15.791, 0.2740, 186.7231, -0.0052 1.8044, 0.9473 
16.118, 15.848, 0.2698, 186.9929, -0.0043 1.7956, 0.9463 
16.171, 15.905, 0.2652, 187.2581, -0.0046 1.7857, 0.9453 
16.224, 15.963, 0.2610, 187.5191, -0.0043 1.7766, 0.9443 
16.278, 16.020, 0.2573, 187.7764, -0.0036 1.7692, 0.9435 
16.331, 16.078, 0.2533, 188.0297, -0.0040 1.7606, 0.9426 
16.385, 16.135, 0.2498, 188.2795, -0.0035 1.7536, 0.9418 
16.438, 16.192, 0.2463, 188.5258, -0.0036 1.7461, 0.9409 
16.492, 16.249, 0.2432, 188.7690, -0.0030 1.7401, 0.9402 
16.547, 16.306, 0.2412, 189.0102, -0.0020 1.7367, 0.9398 
16.601, 16.362, 0.2397, 189.2500, -0.0015 1.7345, 0.9396 
16.656, 16.418, 0.2386, 189.4886, -0.0011 1.7333, 0.9394 
16.711, 16.473, 0.2377, 189.7263, -0.0009 1.7325, 0.9393 
16.766, 16.528, 0.2372, 189.9635, -0.0005 1.7328, 0.9394 
16.821, 16.583, 0.2380, 190.2015, 0.0007 1.7363, 0.9398 
16.877, 16.638, 0.2392, 190.4407, 0.0012 1.7408, 0.9403 
16.933, 16.692, 0.2405, 190.6811, 0.0013 1.7455, 0.9409 
16.988, 16.746, 0.2422, 190.9233, 0.0017 1.7513, 0.9415 
17.044, 16.800, 0.2439, 191.1672, 0.0017 1.7571, 0.9422 
17.100, 16.854, 0.2461, 191.4133, 0.0022 1.7641, 0.9430 
17.156, 16.907, 0.2491, 191.6624, 0.0030 1.7732, 0.9440 
17.212, 16.960, 0.2521, 191.9145, 0.0030 1.7824, 0.9449 
17.269, 17.013, 0.2557, 192.1702, 0.0036 1.7930, 0.9461 
17.326, 17.067, 0.2597, 192.4299, 0.0040 1.8046, 0.9473 
17.383, 17.120, 0.2634, 192.6932, 0.0037 1.8153, 0.9484 
17.441, 17.173, 0.2681, 192.9614, 0.0048 1.8291, 0.9497 
17.498, 17.226, 0.2717, 193.2331, 0.0036 1.8395, 0.9507 
17.555, 17.279, 0.2761, 193.5092, 0.0043 1.8522, 0.9519 
17.613, 17.332, 0.2810, 193.7903, 0.0049 1.8663, 0.9533 
17.671, 17.386, 0.2853, 194.0755, 0.0042 1.8785, 0.9544 
17.730, 17.439, 0.2902, 194.3657, 0.0049 1.8926, 0.9556 
17.787, 17.493, 0.2940, 194.6597, 0.0038 1.9037, 0.9566 
17.846, 17.548, 0.2981, 194.9578, 0.0040 1.9157, 0.9576 
17.904, 17.602, 0.3024, 195.2602, 0.0043 1.9284, 0.9586 
17.963, 17.657, 0.3065, 195.5667, 0.0041 1.9405, 0.9596 
18.022, 17.711, 0.3109, 195.8775, 0.0044 1.9533, 0.9606 
18.082, 17.767, 0.3154, 196.1929, 0.0045 1.9665, 0.9616 
18.141, 17.822, 0.3192, 196.5121, 0.0039 1.9779, 0.9624 
18.200, 17.878, 0.3221, 196.8342, 0.0029 1.9869, 0.9631 
18.260, 17.934, 0.3258, 197.1601, 0.0037 1.9982, 0.9639 
18.320, 17.991, 0.3296, 197.4896, 0.0038 2.0096, 0.9647 
18.380, 18.047, 0.3325, 197.8222, 0.0030 2.0189, 0.9653 
18.441, 18.104, 0.3366, 198.1588, 0.0041 2.0313, 0.9662 
18.501, 18.162, 0.3390, 198.4978, 0.0024 2.0389, 0.9667 
18.562, 18.219, 0.3428, 198.8405, 0.0038 2.0507, 0.9674 
18.622, 18.277, 0.3451, 199.1856, 0.0023 2.0582, 0.9679 
18.684, 18.335, 0.3485, 199.5341, 0.0035 2.0692, 0.9686 
18.745, 18.394, 0.3514, 199.8856, 0.0029 2.0785, 0.9692 
18.806, 18.453, 0.3534, 200.2390, 0.0019 2.0853, 0.9696 
18.868, 18.512, 0.3564, 200.5954, 0.0031 2.0953, 0.9702 
18.930, 18.571, 0.3588, 200.9543, 0.0024 2.1033, 0.9706 
18.991, 18.630, 0.3611, 201.3153, 0.0022 2.1110, 0.9711 
19.046, 18.690, 0.3554, 201.6707, -0.0057 2.0974, 0.9703 
19.093, 18.750, 0.3433, 202.0141, -0.0121 2.0680, 0.9685 
19.069, 18.810, 0.2588, 202.2729, -0.0845 1.8437, 0.9512 
19.044, 18.870, 0.1739, 202.4468, -0.0849 1.6326, 0.9264 
19.019, 18.928, 0.0903, 202.5372, -0.0836 1.4244, 0.8905 
18.994, 18.985, 0.0089, 202.5461, -0.0814 1.2214, 0.8401 
18.969, 19.037, -0.0680, 202.6141, -0.0770 1.0302, 0.7740 
18.943, 19.082, -0.1386, 202.7527, -0.0706 0.8559, 0.6942 
18.918, 19.117, -0.1990, 202.9517, -0.0604 0.7082, 0.6096 
18.893, 19.139, -0.2460, 203.1977, -0.0470 0.5948, 0.5333 
18.867, 19.142, -0.2751, 203.4728, -0.0291 0.5272, 0.4832 
18.842, 19.126, -0.2834, 203.7562, -0.0082 0.5125, 0.4719 
18.817, 19.088, -0.2710, 204.0272, 0.0124 0.5492, 0.4999 
18.792, 19.031, -0.2398, 204.2670, 0.0312 0.6323, 0.5596 
18.767, 18.960, -0.1936, 204.4606, 0.0462 0.7521, 0.6364 
18.742, 18.879, -0.1369, 204.5975, 0.0566 0.8966, 0.7146 
18.717, 18.791, -0.0741, 204.6716, 0.0628 1.0553, 0.7839 
18.692, 18.702, -0.0103, 204.6819, 0.0639 1.2152, 0.8382 
18.668, 18.615, 0.0525, 204.7344, 0.0628 1.3722, 0.8792 
18.643, 18.532, 0.1115, 204.8458, 0.0590 1.5195, 0.9086 
18.619, 18.454, 0.1651, 205.0110, 0.0537 1.6536, 0.9294 
18.663, 18.383, 0.2799, 205.2909, 0.1147 1.9544, 0.9607 
18.723, 18.319, 0.4045, 205.6954, 0.1246 2.2704, 0.9789 
18.784, 18.262, 0.5216, 206.2169, 0.1171 2.5647, 0.9882 
18.844, 18.215, 0.6295, 206.8464, 0.1079 2.8363, 0.9931 
18.905, 18.175, 0.7298, 207.5762, 0.1003 3.0899, 0.9959 
18.966, 18.144, 0.8214, 208.3976, 0.0917 3.3223, 0.9974 
19.025, 18.120, 0.9050, 209.3026, 0.0836 3.5351, 0.9983 
19.086, 18.103, 0.9832, 210.2858, 0.0782 3.7354, 0.9989 
19.146, 18.093, 1.0530, 211.3388, 0.0697 3.9144, 0.9992 
19.206, 18.088, 1.1183, 212.4571, 0.0653 4.0835, 0.9994 
19.266, 18.090, 1.1758, 213.6328, 0.0575 4.2327, 0.9996 
19.322, 18.097, 1.2254, 214.8582, 0.0496 4.3626, 0.9997 
19.345, 18.108, 1.2374, 216.0957, 0.0120 4.3925, 0.9997 
19.346, 18.125, 1.2213, 217.3170, -0.0161 4.3539, 0.9997 
19.317, 18.146, 1.1713, 218.4883, -0.0500 4.2292, 0.9996 
19.288, 18.172, 1.1164, 219.6047, -0.0549 4.0977, 0.9994 
19.260, 18.201, 1.0582, 220.6629, -0.0582 3.9578, 0.9993 
19.230, 18.235, 0.9959, 221.6588, -0.0623 3.8072, 0.9990 
19.202, 18.272, 0.9291, 222.5878, -0.0668 3.6449, 0.9986 
19.172, 18.313, 0.8590, 223.4468, -0.0701 3.4742, 0.9981 
19.143, 18.359, 0.7845, 224.2313, -0.0745 3.2917, 0.9972 
19.114, 18.406, 0.7075, 224.9389, -0.0770 3.1031, 0.9960 
19.084, 18.457, 0.6275, 225.5663, -0.0801 2.9060, 0.9940 
19.055, 18.511, 0.5441, 226.1105, -0.0833 2.7004, 0.9910 
19.025, 18.567, 0.4587, 226.5692, -0.0855 2.4890, 0.9863 
18.996, 18.625, 0.3709, 226.9400, -0.0878 2.2713, 0.9789 
18.966, 18.685, 0.2812, 227.2213, -0.0896 2.0485, 0.9673 
18.937, 18.745, 0.1912, 227.4125, -0.0900 1.8244, 0.9493 
18.906, 18.807, 0.0997, 227.5122, -0.0915 1.5961, 0.9211 
18.876, 18.867, 0.0097, 227.5219, -0.0900 1.3714, 0.8790 
18.846, 18.924, -0.0778, 227.5997, -0.0875 1.1535, 0.8189 
18.816, 18.978, -0.1614, 227.7612, -0.0836 0.9463, 0.7381 
18.786, 19.023, -0.2370, 227.9981, -0.0755 0.7605, 0.6413 
18.756, 19.057, -0.3016, 228.2998, -0.0647 0.6028, 0.5390 
18.725, 19.075, -0.3494, 228.6491, -0.0477 0.4889, 0.4533 
18.695, 19.071, -0.3764, 229.0255, -0.0270 0.4278, 0.4035 
18.664, 19.044, -0.3793, 229.4048, -0.0029 0.4275, 0.4033 
18.634, 18.993, -0.3584, 229.7633, 0.0209 0.4867, 0.4516 
